node_index,node_id,longitude,latitude,rain_susceptibility,rain_susceptibility_dense,sensitivity_hits,evidence_rows
1413,Interpolated_3159380,98.92500305175781,30.58219337463379,0.0,0.33674079179763794,3.0,12
1414,Interpolated_3159383,98.92533874511719,30.582246780395508,0.0,0.13964471220970154,2.0,12
1415,Interpolated_3159386,98.92565155029297,30.58229637145996,0.0,0.3567212224006653,3.0,12
1416,Interpolated_3159389,98.92595672607422,30.58234405517578,0.0,0.27947917580604553,3.0,12
1417,Interpolated_3159392,98.92626190185547,30.582393646240234,0.0,0.3591940402984619,3.0,12
1418,Interpolated_3159395,98.9265365600586,30.58243751525879,0.0,0.33214622735977173,3.0,12
1419,Interpolated_3159398,98.92681884765625,30.582481384277344,0.0,0.40637996792793274,3.0,12
1420,Interpolated_3159401,98.92711639404297,30.582529067993164,0.0,0.18565033376216888,2.0,12
1421,Interpolated_3159404,98.92743682861328,30.58258056640625,0.0,0.13964921236038208,2.0,12
1422,Interpolated_3159407,98.92782592773438,30.5826416015625,0.0,0.4453740119934082,3.0,12
1423,Interpolated_3159410,98.9281997680664,30.582700729370117,0.0,0.1846979260444641,2.0,12
1424,Interpolated_3159413,98.92852783203125,30.582754135131836,0.0,0.28166618943214417,3.0,12
1425,Interpolated_3159416,98.92884826660156,30.58280372619629,0.0,0.36078280210494995,3.0,12
1426,Interpolated_3159419,98.92913818359375,30.582849502563477,0.0,0.139712855219841,2.0,12
1427,Interpolated_3159422,98.9294662475586,30.582901000976562,0.0,0.27652010321617126,2.0,12
1428,Interpolated_3159425,98.92980194091797,30.58295440673828,0.0,0.1395544558763504,2.0,12
1429,Interpolated_3159428,98.93012237548828,30.583005905151367,0.0,0.3454645276069641,3.0,12
1430,Interpolated_3159431,98.93040466308594,30.583051681518555,0.0,0.43808287382125854,3.0,12
1431,Interpolated_3159434,98.93070983886719,30.583099365234375,0.0,0.26303237676620483,3.0,12
1432,Interpolated_3159437,98.93115997314453,30.583171844482422,0.0,0.310680091381073,3.0,12
1433,Interpolated_3159440,98.931640625,30.5832462310791,0.0,0.31212878227233887,3.0,12
1434,Interpolated_3159443,98.93204498291016,30.583311080932617,0.0,0.13978718221187592,2.0,12
1435,Interpolated_3159446,98.93241119384766,30.583370208740234,0.0,0.31199586391448975,3.0,12
1436,Interpolated_3159449,98.9327621459961,30.583425521850586,0.0,0.47084563970565796,3.0,12
1437,Interpolated_3159452,98.93313598632812,30.583484649658203,0.0,0.2573741376399994,3.0,12
1438,Interpolated_3159455,98.93346405029297,30.58353614807129,0.0,0.24735647439956665,3.0,12
1439,Interpolated_3159458,98.93376159667969,30.58358383178711,0.0,0.2831873297691345,3.0,12
1440,Interpolated_3159461,98.93405151367188,30.583629608154297,0.0,0.5055579543113708,3.0,12
1441,Interpolated_3159464,98.93437957763672,30.583681106567383,0.0,0.27234983444213867,3.0,12
1442,Interpolated_3159467,98.93468475341797,30.583730697631836,0.3933059871196747,0.7056514620780945,3.0,12
1443,Interpolated_3159470,98.93497467041016,30.583776473999023,0.13591764867305756,0.585042417049408,3.0,12
1444,Interpolated_3159473,98.93524932861328,30.583820343017578,0.0,0.345983624458313,3.0,12
1445,Interpolated_3159476,98.93550109863281,30.583860397338867,0.4399802088737488,0.7275224328041077,3.0,12
1446,Interpolated_3159479,98.93575286865234,30.583900451660156,0.0,0.2876313328742981,3.0,12
1447,Interpolated_3159482,98.93601989746094,30.58394432067871,0.0,0.3523114025592804,3.0,12
1448,Interpolated_3159485,98.93629455566406,30.583986282348633,0.0,0.37032532691955566,3.0,12
1449,Interpolated_3159488,98.93658447265625,30.584033966064453,0.0,0.38022512197494507,3.0,12
1450,Interpolated_3159491,98.93695831298828,30.58409309387207,0.0,0.47261738777160645,3.0,12
1451,Interpolated_3162013,98.91842651367188,30.581275939941406,0.0,0.39912667870521545,3.0,12
1452,Interpolated_3162016,98.91873168945312,30.581323623657227,0.2257629781961441,0.6271428465843201,3.0,12
1453,Interpolated_3162019,98.91902160644531,30.581371307373047,0.0,0.5016657710075378,3.0,12
1454,Interpolated_3162022,98.91930389404297,30.5814151763916,0.10251693427562714,0.5693912506103516,3.0,12
1455,Interpolated_3162025,98.91959381103516,30.58146095275879,0.0,0.26267966628074646,3.0,12
1456,Interpolated_3162028,98.91991424560547,30.581512451171875,0.0,0.4069352149963379,3.0,12
1457,Interpolated_3162031,98.92024993896484,30.581565856933594,0.0,0.3023473024368286,3.0,12
1458,Interpolated_3162034,98.92059326171875,30.581621170043945,0.0,0.3933230936527252,3.0,12
1459,Interpolated_3162037,98.9209213256836,30.58167266845703,0.10461077839136124,0.5703724026679993,3.0,12
1460,Interpolated_3162040,98.92129516601562,30.58173179626465,0.0,0.3888853192329407,3.0,12
1461,Interpolated_3162043,98.9216537475586,30.581789016723633,0.0,0.43847066164016724,3.0,12
1462,Interpolated_3162046,98.92200469970703,30.581844329833984,0.0,0.139640212059021,2.0,12
1463,Interpolated_3162049,98.92234802246094,30.581899642944336,0.0,0.13950736820697784,2.0,12
1464,Interpolated_3162052,98.92271423339844,30.58195686340332,0.0,0.3142146170139313,3.0,12
1465,Interpolated_3162055,98.92310333251953,30.582019805908203,0.0,0.3573364019393921,3.0,12
1466,Interpolated_3162058,98.9234848022461,30.582080841064453,0.0,0.06666667014360428,1.0,12
1467,Interpolated_3162061,98.92391967773438,30.582149505615234,0.0,0.15026485919952393,2.0,12
1468,Interpolated_3162064,98.92432403564453,30.582212448120117,0.0,0.3153303265571594,3.0,12
1469,Interpolated_3162067,98.9246826171875,30.5822696685791,0.0,0.315217524766922,3.0,12
1470,Interpolated_3162070,98.9250259399414,30.582324981689453,0.0,0.3156740069389343,3.0,12
1471,Interpolated_3162073,98.92534637451172,30.58237648010254,0.0,0.3205545246601105,3.0,12
1472,Interpolated_3162076,98.92564392089844,30.582422256469727,0.0,0.18058434128761292,2.0,12
1473,Interpolated_3162079,98.92597198486328,30.582475662231445,0.0,0.2784945070743561,3.0,12
1474,Interpolated_3162082,98.92628479003906,30.582523345947266,0.0,0.31625112891197205,3.0,12
1475,Interpolated_3162085,98.92656707763672,30.582569122314453,0.0,0.06666667014360428,1.0,12
1476,Interpolated_3162088,98.92684936523438,30.58261489868164,0.0,0.31684014201164246,3.0,12
1477,Interpolated_3162091,98.92713928222656,30.582660675048828,0.0,0.139619842171669,2.0,12
1478,Interpolated_3162094,98.9274673461914,30.582712173461914,0.0,0.1557154357433319,2.0,12
1479,Interpolated_3162097,98.9278564453125,30.582775115966797,0.0,0.13962231576442719,2.0,12
1480,Interpolated_3162100,98.92822265625,30.58283233642578,0.0,0.4603804349899292,3.0,12
1481,Interpolated_3162103,98.92855834960938,30.5828857421875,0.0,0.2755325734615326,3.0,12
1482,Interpolated_3162106,98.92887115478516,30.582935333251953,0.0,0.24648506939411163,3.0,12
1483,Interpolated_3162109,98.92916870117188,30.582983016967773,0.0,0.44608521461486816,3.0,12
1484,Interpolated_3162112,98.92948913574219,30.583032608032227,0.0,0.40103304386138916,3.0,12
1485,Interpolated_3162115,98.9298095703125,30.583084106445312,0.0,0.20230668783187866,2.0,12
1486,Interpolated_3162118,98.93010711669922,30.583131790161133,0.0,0.3411226272583008,3.0,12
1487,Interpolated_3162121,98.93040466308594,30.583179473876953,0.0,0.4015657901763916,3.0,12
1488,Interpolated_3162124,98.93075561523438,30.583234786987305,0.0,0.15956585109233856,2.0,12
1489,Interpolated_3162127,98.93122100830078,30.583309173583984,0.0,0.5034129023551941,3.0,12
1490,Interpolated_3162130,98.93165588378906,30.583377838134766,0.15687508881092072,0.5948628187179565,3.0,12
1491,Interpolated_3162133,98.93206024169922,30.58344268798828,0.0,0.19328847527503967,2.0,12
1492,Interpolated_3162136,98.93242645263672,30.583499908447266,0.0,0.28229597210884094,3.0,12
1493,Interpolated_3162139,98.93278503417969,30.58355712890625,0.0,0.2909678518772125,3.0,12
1494,Interpolated_3162142,98.93317413330078,30.5836181640625,0.0,0.32888397574424744,3.0,12
1495,Interpolated_3162145,98.93350982666016,30.58367156982422,0.5595985054969788,0.783574104309082,3.0,12
1496,Interpolated_3162148,98.93378448486328,30.583715438842773,0.0,0.48918235301971436,3.0,12
1497,Interpolated_3162151,98.93408203125,30.583763122558594,0.0,0.2831827998161316,3.0,12
1498,Interpolated_3162154,98.93440246582031,30.583812713623047,0.49592530727386475,0.7537376284599304,3.0,12
1499,Interpolated_3162157,98.93472290039062,30.583864212036133,0.0,0.33942797780036926,3.0,12
1500,Interpolated_3162160,98.93500518798828,30.58390998840332,0.0,0.33929339051246643,3.0,12
1501,Interpolated_3162163,98.93527221679688,30.583951950073242,0.0,0.3182106614112854,3.0,12
1502,Interpolated_3162166,98.9355239868164,30.58399200439453,0.0,0.2503751218318939,3.0,12
1503,Interpolated_3162169,98.93577575683594,30.58403205871582,0.0,0.17910701036453247,2.0,12
1504,Interpolated_3162172,98.93604278564453,30.584075927734375,0.0,0.3180391192436218,3.0,12
1505,Interpolated_3162175,98.93632507324219,30.58411979675293,0.0,0.43088483810424805,3.0,12
1506,Interpolated_3162178,98.93659973144531,30.584163665771484,0.0,0.30489224195480347,3.0,12
1507,Interpolated_3162181,98.93694305419922,30.584218978881836,0.0,0.2969292998313904,3.0,12
1508,Interpolated_3162184,98.93739318847656,30.58428955078125,0.0,0.24151133000850677,3.0,12
1509,Interpolated_3164705,98.91867065429688,30.581443786621094,0.0,0.5200065970420837,3.0,12
1510,Interpolated_3164708,98.9189682006836,30.58148956298828,0.0,0.46812039613723755,3.0,12
1511,Interpolated_3164711,98.91925048828125,30.58153533935547,0.0,0.2571054697036743,3.0,12
1512,Interpolated_3164714,98.9195327758789,30.581581115722656,0.0,0.5020450353622437,3.0,12
1513,Interpolated_3164717,98.91986083984375,30.581632614135742,0.05242050811648369,0.5459166765213013,3.0,12
1514,Interpolated_3164720,98.92019653320312,30.58168601989746,0.17564187943935394,0.6036567091941833,3.0,12
1515,Interpolated_3164723,98.92052459716797,30.581737518310547,0.0,0.26946893334388733,3.0,12
1516,Interpolated_3164726,98.92086029052734,30.581790924072266,0.6764534711837769,0.8383309245109558,3.0,12
1517,Interpolated_3164729,98.92121887207031,30.58184814453125,0.0,0.43819236755371094,3.0,12
1518,Interpolated_3164732,98.92156982421875,30.5819034576416,0.0,0.39624112844467163,3.0,12
1519,Interpolated_3164735,98.92188262939453,30.581953048706055,0.0,0.18010254204273224,2.0,12
1520,Interpolated_3164738,98.9222412109375,30.58201026916504,0.0,0.42390143871307373,3.0,12
1521,Interpolated_3164741,98.922607421875,30.582067489624023,0.0,0.31612181663513184,3.0,12
1522,Interpolated_3164744,98.9229965209961,30.582130432128906,0.0,0.06666667014360428,1.0,12
1523,Interpolated_3164747,98.92337036132812,30.582189559936523,0.0,0.3145981729030609,3.0,12
1524,Interpolated_3164750,98.92379760742188,30.582258224487305,0.0,0.31480926275253296,3.0,12
1525,Interpolated_3164753,98.9242172241211,30.582324981689453,0.0,0.40253907442092896,3.0,12
1526,Interpolated_3164756,98.92459869384766,30.58238410949707,0.0,0.3317579925060272,3.0,12
1527,Interpolated_3164759,98.92493438720703,30.582439422607422,0.0,0.3317579925060272,3.0,12
1528,Interpolated_3164762,98.92525482177734,30.582489013671875,0.0,0.13964471220970154,2.0,12
1529,Interpolated_3164765,98.92555236816406,30.582536697387695,0.0,0.3158993124961853,3.0,12
1530,Interpolated_3164768,98.92589569091797,30.582590103149414,0.0,0.28632622957229614,3.0,12
1531,Interpolated_3164771,98.92620849609375,30.582639694213867,0.0,0.24169811606407166,3.0,12
1532,Interpolated_3164774,98.92650604248047,30.582687377929688,0.0,0.16918440163135529,2.0,12
1533,Interpolated_3164777,98.9267807006836,30.582731246948242,0.0,0.3490389883518219,3.0,12
1534,Interpolated_3164780,98.92706298828125,30.58277702331543,0.0,0.3546702563762665,3.0,12
1535,Interpolated_3164783,98.92738342285156,30.582828521728516,0.0,0.3224080204963684,3.0,12
1536,Interpolated_3164786,98.9277572631836,30.582887649536133,0.0,0.13961786031723022,2.0,12
1537,Interpolated_3164789,98.9281234741211,30.582944869995117,0.0,0.3920572102069855,3.0,12
1538,Interpolated_3164792,98.9284896850586,30.583003997802734,0.0,0.17903736233711243,2.0,12
1539,Interpolated_3164795,98.92879486083984,30.583051681518555,0.0,0.17412737011909485,2.0,12
1540,Interpolated_3164798,98.92908477783203,30.583097457885742,0.0,0.4265344738960266,3.0,12
1541,Interpolated_3164801,98.92939758300781,30.583147048950195,0.0,0.31063055992126465,3.0,12
1542,Interpolated_3164804,98.92970275878906,30.58319664001465,0.0,0.3106030225753784,3.0,12
1543,Interpolated_3164807,98.92999267578125,30.583242416381836,0.0,0.19296473264694214,2.0,12
1544,Interpolated_3164810,98.93030548095703,30.58329200744629,0.0,0.2816151976585388,3.0,12
1545,Interpolated_3164813,98.93069458007812,30.58335304260254,0.0,0.31092941761016846,3.0,12
1546,Interpolated_3164816,98.93112182617188,30.58342170715332,0.0,0.2784743309020996,3.0,12
1547,Interpolated_3164819,98.93153381347656,30.583486557006836,0.0,0.3466709852218628,3.0,12
1548,Interpolated_3164822,98.93194580078125,30.58355140686035,0.23728951811790466,0.6325440406799316,3.0,12
1549,Interpolated_3164825,98.93231964111328,30.58361053466797,0.0,0.3498048186302185,3.0,12
1550,Interpolated_3164828,98.93267822265625,30.583667755126953,0.0,0.4881601333618164,3.0,12
1551,Interpolated_3164831,98.93307495117188,30.583730697631836,0.0,0.43994373083114624,3.0,12
1552,Interpolated_3164834,98.93344116210938,30.58378791809082,0.0,0.2872760593891144,3.0,12
1553,Interpolated_3164837,98.93372344970703,30.583833694458008,0.0,0.4194316267967224,3.0,12
1554,Interpolated_3164840,98.93399810791016,30.583877563476562,0.0,0.5206214189529419,3.0,12
1555,Interpolated_3164843,98.93431854248047,30.58392906188965,0.0,0.2924715578556061,3.0,12
1556,Interpolated_3164846,98.93464660644531,30.583980560302734,0.0,0.3024009168148041,3.0,12
1557,Interpolated_3164849,98.9349365234375,30.584026336669922,0.0,0.3799421191215515,3.0,12
1558,Interpolated_3164852,98.93521118164062,30.584070205688477,0.0,0.4154183864593506,3.0,12
1559,Interpolated_3164855,98.93547058105469,30.5841121673584,0.0,0.30191153287887573,3.0,12
1560,Interpolated_3164858,98.93571472167969,30.584150314331055,0.0,0.1687423586845398,2.0,12
1561,Interpolated_3164861,98.93598175048828,30.58419418334961,0.0,0.22886934876441956,2.0,12
1562,Interpolated_3164864,98.93626403808594,30.584238052368164,0.0,0.3038308918476105,3.0,12
1563,Interpolated_3164867,98.9365234375,30.584280014038086,0.0,0.3135356307029724,3.0,12
1564,Interpolated_3164870,98.93682861328125,30.584327697753906,0.0,0.23257039487361908,3.0,12
1565,Interpolated_3164873,98.93719482421875,30.58438491821289,0.0,0.3169792890548706,3.0,12
1566,Interpolated_3167393,98.91850280761719,30.581544876098633,0.0,0.13965822756290436,2.0,12
1567,Interpolated_3167396,98.91880798339844,30.581592559814453,0.21716435253620148,0.6231136322021484,3.0,12
1568,Interpolated_3167399,98.91910552978516,30.581640243530273,0.0,0.26780176162719727,3.0,12
1569,Interpolated_3167402,98.91938781738281,30.581684112548828,0.0,0.32076242566108704,3.0,12
1570,Interpolated_3167405,98.9197006225586,30.58173370361328,0.0,0.518409788608551,3.0,12
1571,Interpolated_3167408,98.92002868652344,30.581787109375,0.0,0.4857792258262634,3.0,12
1572,Interpolated_3167411,98.92037200927734,30.58184051513672,0.42556431889533997,0.7207673192024231,3.0,12
1573,Interpolated_3167414,98.92070007324219,30.581893920898438,0.0,0.4143045246601105,3.0,12
1574,Interpolated_3167417,98.9210433959961,30.58194923400879,0.0,0.48561060428619385,3.0,12
1575,Interpolated_3167420,98.92139434814453,30.58200454711914,0.0,0.31429263949394226,3.0,12
1576,Interpolated_3167423,98.92169189453125,30.58205223083496,0.3526127338409424,0.6865831017494202,3.0,12
1577,Interpolated_3167426,98.92200469970703,30.582101821899414,0.0,0.1800149828195572,2.0,12
1578,Interpolated_3167429,98.92237854003906,30.58216094970703,0.0,0.3203369379043579,3.0,12
1579,Interpolated_3167432,98.9227523803711,30.58222007751465,0.0,0.3146294057369232,3.0,12
1580,Interpolated_3167435,98.92313385009766,30.582279205322266,0.0,0.41917359828948975,3.0,12
1581,Interpolated_3167438,98.92353057861328,30.58234405517578,0.0,0.06666667014360428,1.0,12
1582,Interpolated_3167441,98.9239730834961,30.582414627075195,0.0,0.3466399312019348,3.0,12
1583,Interpolated_3167444,98.92436981201172,30.582477569580078,0.0,0.40181779861450195,3.0,12
1584,Interpolated_3167447,98.92474365234375,30.582536697387695,0.0,0.3326607942581177,3.0,12
1585,Interpolated_3167450,98.9250717163086,30.58258819580078,0.0,0.06666667014360428,1.0,12
1586,Interpolated_3167453,98.92536163330078,30.58263397216797,0.0,0.16813603043556213,2.0,12
1587,Interpolated_3167456,98.9256820678711,30.582685470581055,0.0,0.06666667014360428,1.0,12
1588,Interpolated_3167459,98.92603302001953,30.582740783691406,0.0,0.2847076654434204,3.0,12
1589,Interpolated_3167462,98.92633819580078,30.582788467407227,0.0,0.1728491187095642,2.0,12
1590,Interpolated_3167465,98.9266128540039,30.58283233642578,0.0,0.322792649269104,3.0,12
1591,Interpolated_3167468,98.9268798828125,30.582876205444336,0.0,0.31730204820632935,3.0,12
1592,Interpolated_3167471,98.92718505859375,30.582923889160156,0.0,0.35561656951904297,3.0,12
1593,Interpolated_3167474,98.92753601074219,30.582979202270508,0.0,0.24118803441524506,3.0,12
1594,Interpolated_3167477,98.92790222167969,30.583038330078125,0.0,0.15022379159927368,2.0,12
1595,Interpolated_3167480,98.92829132080078,30.583099365234375,0.0,0.21319809556007385,2.0,12
1596,Interpolated_3167483,98.92861938476562,30.583152770996094,0.0,0.2946528494358063,3.0,12
1597,Interpolated_3167486,98.92891693115234,30.58319854736328,0.0,0.3723376989364624,3.0,12
1598,Interpolated_3167489,98.92921447753906,30.5832462310791,0.0,0.1396627426147461,2.0,12
1599,Interpolated_3167492,98.92951202392578,30.583293914794922,0.0,0.3105246424674988,3.0,12
1600,Interpolated_3167495,98.9297866821289,30.583337783813477,0.0,0.492173969745636,3.0,12
1601,Interpolated_3167498,98.93008422851562,30.583383560180664,0.0,0.3864949643611908,3.0,12
1602,Interpolated_3167501,98.93046569824219,30.583444595336914,0.0,0.3278975486755371,3.0,12
1603,Interpolated_3167504,98.93092346191406,30.58351707458496,0.0,0.31176185607910156,3.0,12
1604,Interpolated_3167507,98.93128967285156,30.583576202392578,0.0,0.345276415348053,3.0,12
1605,Interpolated_3167510,98.93169403076172,30.583641052246094,0.0,0.3450702428817749,3.0,12
1606,Interpolated_3167513,98.93207550048828,30.58370018005371,0.0,0.29708313941955566,3.0,12
1607,Interpolated_3167516,98.93245697021484,30.58376121520996,0.0,0.2809128761291504,3.0,12
1608,Interpolated_3167519,98.9328384399414,30.58382225036621,0.08766155689954758,0.562430202960968,3.0,12
1609,Interpolated_3167522,98.93323516845703,30.583885192871094,0.2602686882019043,0.6433117985725403,3.0,12
1610,Interpolated_3167525,98.9335708618164,30.58393669128418,0.0,0.37118658423423767,3.0,12
1611,Interpolated_3167528,98.933837890625,30.583980560302734,0.0,0.4041373133659363,3.0,12
1612,Interpolated_3167531,98.93413543701172,30.584028244018555,0.0,0.25704947113990784,3.0,12
1613,Interpolated_3167534,98.93446350097656,30.58407974243164,0.0,0.401345431804657,3.0,12
1614,Interpolated_3167537,98.93477630615234,30.584129333496094,0.0,0.33251166343688965,3.0,12
1615,Interpolated_3167540,98.93505096435547,30.58417320251465,0.0,0.14983251690864563,2.0,12
1616,Interpolated_3167543,98.9353256225586,30.584217071533203,0.0,0.3567533493041992,3.0,12
1617,Interpolated_3167546,98.9355697631836,30.58425521850586,0.0,0.4076884984970093,3.0,12
1618,Interpolated_3167549,98.93582916259766,30.58429718017578,0.0,0.37046170234680176,3.0,12
1619,Interpolated_3167552,98.93611145019531,30.584341049194336,0.0,0.5121113657951355,3.0,12
1620,Interpolated_3167555,98.93638610839844,30.58438491821289,0.0,0.3434702157974243,3.0,12
1621,Interpolated_3167558,98.9366455078125,30.584426879882812,0.0,0.25630101561546326,3.0,12
1622,Interpolated_3167561,98.93696594238281,30.584476470947266,0.0,0.21662962436676025,3.0,12
1623,Interpolated_3167564,98.93733215332031,30.584535598754883,0.0,0.22155813872814178,3.0,12
1624,Interpolated_3170081,98.91834259033203,30.581647872924805,0.0,0.38883110880851746,3.0,12
1625,Interpolated_3170084,98.91864013671875,30.581693649291992,0.0,0.32319939136505127,3.0,12
1626,Interpolated_3170087,98.91895294189453,30.581743240356445,0.19682395458221436,0.6135823726654053,3.0,12
1627,Interpolated_3170090,98.91921997070312,30.581787109375,0.0,0.4665065407752991,3.0,12
1628,Interpolated_3170093,98.91951751708984,30.58183479309082,0.0,0.35384446382522583,3.0,12
1629,Interpolated_3170096,98.91985321044922,30.58188819885254,0.0,0.2733217775821686,3.0,12
1630,Interpolated_3170099,98.92020416259766,30.581941604614258,0.0,0.3788536787033081,3.0,12
1631,Interpolated_3170102,98.92052459716797,30.581995010375977,0.0,0.19274325668811798,2.0,12
1632,Interpolated_3170105,98.92088317871094,30.582050323486328,0.0,0.4212219715118408,3.0,12
1633,Interpolated_3170108,98.92121887207031,30.582103729248047,0.0,0.515224039554596,3.0,12
1634,Interpolated_3170111,98.92152404785156,30.5821533203125,0.0,0.35809433460235596,3.0,12
1635,Interpolated_3170114,98.92180633544922,30.582197189331055,0.0,0.45945310592651367,3.0,12
1636,Interpolated_3170117,98.9221420288086,30.582250595092773,0.0,0.3189479112625122,3.0,12
1637,Interpolated_3170120,98.92252349853516,30.582311630249023,0.0,0.3557974696159363,3.0,12
1638,Interpolated_3170123,98.92292022705078,30.582374572753906,0.0,0.06666667014360428,1.0,12
1639,Interpolated_3170126,98.92330169677734,30.582435607910156,0.0,0.24169811606407166,3.0,12
1640,Interpolated_3170129,98.92372131347656,30.582500457763672,0.0,0.1397220492362976,2.0,12
1641,Interpolated_3170132,98.92413330078125,30.58256721496582,0.0,0.31640511751174927,3.0,12
1642,Interpolated_3170135,98.92452239990234,30.58262825012207,0.0,0.24163568019866943,3.0,12
1643,Interpolated_3170138,98.92488098144531,30.582685470581055,0.0,0.24163568019866943,3.0,12
1644,Interpolated_3170141,98.9251937866211,30.582735061645508,0.0,0.16890586912631989,2.0,12
1645,Interpolated_3170144,98.92549133300781,30.582782745361328,0.0,0.06666667014360428,1.0,12
1646,Interpolated_3170147,98.92582702636719,30.582836151123047,0.0,0.06666667014360428,1.0,12
1647,Interpolated_3170150,98.92615509033203,30.582887649536133,0.0,0.2796863317489624,3.0,12
1648,Interpolated_3170153,98.92643737792969,30.58293342590332,0.0,0.3507777452468872,3.0,12
1649,Interpolated_3170156,98.92671203613281,30.582977294921875,0.0,0.15605610609054565,2.0,12
1650,Interpolated_3170159,98.92699432373047,30.58302116394043,0.0,0.35536813735961914,3.0,12
1651,Interpolated_3170162,98.92732238769531,30.58307456970215,0.0,0.4007679522037506,3.0,12
1652,Interpolated_3170165,98.92768096923828,30.5831298828125,0.0,0.1396089643239975,2.0,12
1653,Interpolated_3170168,98.92807006835938,30.583192825317383,0.0,0.33364641666412354,3.0,12
1654,Interpolated_3170171,98.92843627929688,30.583250045776367,0.0,0.15072816610336304,2.0,12
1655,Interpolated_3170174,98.9287338256836,30.583297729492188,0.0,0.15537065267562866,2.0,12
1656,Interpolated_3170177,98.92902374267578,30.583345413208008,0.0,0.2021370679140091,2.0,12
1657,Interpolated_3170180,98.92933654785156,30.583393096923828,0.0,0.3119018077850342,3.0,12
1658,Interpolated_3170183,98.92960357666016,30.583436965942383,0.0,0.24675114452838898,3.0,12
1659,Interpolated_3170186,98.92987823486328,30.583478927612305,0.0,0.4826367497444153,3.0,12
1660,Interpolated_3170189,98.93024444580078,30.583538055419922,0.0,0.2683243155479431,3.0,12
1661,Interpolated_3170192,98.93071746826172,30.583614349365234,0.0,0.1395544558763504,2.0,12
1662,Interpolated_3170195,98.93108367919922,30.58367156982422,0.0,0.3104669451713562,3.0,12
1663,Interpolated_3170198,98.93144989013672,30.583728790283203,0.0,0.5186145901679993,3.0,12
1664,Interpolated_3170201,98.93183898925781,30.583789825439453,0.0,0.3255884647369385,3.0,12
1665,Interpolated_3170204,98.93222045898438,30.583850860595703,0.0,0.4113105535507202,3.0,12
1666,Interpolated_3170207,98.9326171875,30.583913803100586,0.0,0.3931787610054016,3.0,12
1667,Interpolated_3170210,98.93299865722656,30.583974838256836,0.0,0.44407325983047485,3.0,12
1668,Interpolated_3170213,98.93338775634766,30.58403778076172,0.0,0.48872339725494385,3.0,12
1669,Interpolated_3170216,98.93368530273438,30.584083557128906,0.0,0.4446219205856323,3.0,12
1670,Interpolated_3170219,98.93396759033203,30.584129333496094,0.0,0.4196622371673584,3.0,12
1671,Interpolated_3170222,98.93428802490234,30.584178924560547,0.039044857025146484,0.5396490097045898,3.0,12
1672,Interpolated_3170225,98.93460083007812,30.584230422973633,0.0,0.40157026052474976,3.0,12
1673,Interpolated_3170228,98.93489074707031,30.58427619934082,0.15922664105892181,0.5959647297859192,3.0,12
1674,Interpolated_3170231,98.9351577758789,30.584318161010742,0.0,0.29013755917549133,3.0,12
1675,Interpolated_3170234,98.93541717529297,30.584360122680664,0.0,0.4955064654350281,3.0,12
1676,Interpolated_3170237,98.93568420410156,30.584402084350586,0.3143666982650757,0.6686614751815796,3.0,12
1677,Interpolated_3170240,98.93594360351562,30.584442138671875,0.0,0.3055391311645508,3.0,12
1678,Interpolated_3170243,98.93623352050781,30.584489822387695,0.0,0.2674933671951294,3.0,12
1679,Interpolated_3170246,98.9365005493164,30.584531784057617,0.0,0.2935141623020172,3.0,12
1680,Interpolated_3170249,98.9367904663086,30.584577560424805,0.0,0.38043174147605896,3.0,12
1681,Interpolated_3170252,98.93710327148438,30.584627151489258,0.10583546757698059,0.5709462761878967,3.0,12
1682,Interpolated_3170255,98.93751525878906,30.584692001342773,0.0,0.2219245731830597,3.0,12
1683,Interpolated_3172770,98.91827392578125,30.581764221191406,0.032545287162065506,0.5366033911705017,3.0,12
1684,Interpolated_3172773,98.91858673095703,30.58181381225586,0.0,0.35219860076904297,3.0,12
1685,Interpolated_3172776,98.91889190673828,30.58186149597168,0.0,0.2483268827199936,3.0,12
1686,Interpolated_3172779,98.91915893554688,30.581905364990234,0.0,0.1812845766544342,2.0,12
1687,Interpolated_3172782,98.9194564819336,30.581951141357422,0.04484456777572632,0.5423666834831238,3.0,12
1688,Interpolated_3172785,98.91980743408203,30.582008361816406,0.0,0.3557732105255127,3.0,12
1689,Interpolated_3172788,98.9201431274414,30.582061767578125,0.3398931920528412,0.6806228756904602,3.0,12
1690,Interpolated_3172791,98.92047882080078,30.58211326599121,0.0,0.24721622467041016,3.0,12
1691,Interpolated_3172794,98.92083740234375,30.582170486450195,0.0,0.20305834710597992,2.0,12
1692,Interpolated_3172797,98.9211654663086,30.582223892211914,0.0,0.4205767512321472,3.0,12
1693,Interpolated_3172800,98.92146301269531,30.5822696685791,0.0,0.3550020456314087,3.0,12
1694,Interpolated_3172803,98.9217300415039,30.582313537597656,0.0,0.4667266011238098,3.0,12
1695,Interpolated_3172806,98.92205047607422,30.582365036010742,0.0,0.3146438002586365,3.0,12
1696,Interpolated_3172809,98.92242431640625,30.58242416381836,0.0,0.3879944682121277,3.0,12
1697,Interpolated_3172812,98.9228286743164,30.582487106323242,0.0,0.31424832344055176,3.0,12
1698,Interpolated_3172815,98.9232406616211,30.58255386352539,0.0,0.3147926330566406,3.0,12
1699,Interpolated_3172818,98.92362976074219,30.58261489868164,0.0,0.3970488905906677,3.0,12
1700,Interpolated_3172821,98.92402648925781,30.582677841186523,0.0698268860578537,0.5540730953216553,3.0,12
